,entity,start,main,age,exp,perf
2139,54,2017-07-07,1,21.842573579739906,59,2072.4032514472133
2140,55,2013-05-19,3,23.38945927446954,13,1649.621847628656
2141,55,2013-05-20,3,23.392197125256672,14,1689.5792804514547
2142,55,2013-05-21,3,23.394934976043807,15,1724.498901681085
2143,55,2013-06-15,3,23.463381245722108,16,1739.9907468107722
2144,55,2013-06-19,3,23.474332648870636,17,1781.2426618648508
2145,55,2013-06-28,3,23.498973305954827,18,1803.9162778601667
2146,55,2013-08-02,3,23.59479808350445,19,1800.0970819020954
2147,55,2013-08-31,3,23.67419575633128,20,1795.2626416145408
2148,55,2013-09-02,3,23.679671457905545,21,1855.0963915234274
2149,55,2013-09-11,3,23.704312114989733,22,1881.0025193030342
2150,55,2013-10-17,3,23.802874743326488,23,1939.9441292835124
2151,55,2013-10-21,3,23.813826146475016,24,2010.4260842278961
2152,55,2013-11-04,3,23.852156057494867,25,2043.8607262086512
2153,55,2013-11-22,3,23.901437371663246,26,2072.7654588378114
2154,55,2013-11-25,3,23.90965092402464,27,2087.330186415229
2155,55,2013-12-04,3,23.93429158110883,28,2091.1150381991106
2156,55,2014-01-04,3,24.019164955509925,29,2082.725488987561
2157,55,2014-01-07,3,24.027378507871322,30,2073.1933482989725
2158,55,2014-01-31,3,24.093086926762492,31,2067.814865629252
2159,55,2014-02-04,3,24.10403832991102,32,2088.0453456917185
2160,55,2014-02-09,3,24.11772758384668,33,2117.9127690402447
2161,55,2014-02-18,3,24.142368240930868,34,2137.8636515195867
2162,55,2014-03-03,3,24.177960301163587,35,2126.919653007853
2163,55,2014-04-01,3,24.257357973990416,36,2117.924569831586
2164,55,2014-04-03,3,24.262833675564682,37,2118.648040615528
2165,55,2014-04-25,3,24.32306639288159,38,2115.191892060067
2166,55,2014-04-26,3,24.32580424366872,39,2122.5868115529292
2167,55,2014-06-05,3,24.435318275154003,40,2140.9159265677836
2168,55,2014-06-28,3,24.49828884325804,41,2139.47515737347
2169,55,2014-07-08,3,24.525667351129364,42,2131.975047055669
2170,55,2016-11-25,3,26.910335386721425,50,2129.737017447361
2171,56,2013-05-19,4,19.61122518822724,13,1649.621847628656
2172,56,2013-05-20,4,19.613963039014372,14,1689.5792804514547
2173,56,2013-05-21,4,19.616700889801507,15,1724.498901681085
2174,56,2013-06-15,4,19.685147159479808,16,1739.9907468107722
2175,56,2013-06-19,4,19.696098562628336,17,1781.2426618648508
2176,56,2013-06-28,4,19.720739219712527,18,1803.9162778601667
2177,56,2013-08-02,4,19.81656399726215,19,1800.0970819020954
2178,56,2013-08-31,4,19.89596167008898,20,1795.2626416145408
2179,56,2013-09-02,4,19.901437371663246,21,1855.0963915234274
2180,56,2013-09-11,4,19.926078028747433,22,1881.0025193030342
2181,56,2013-10-17,4,20.024640657084188,23,1939.9441292835124
2182,56,2013-10-21,4,20.035592060232716,24,2010.4260842278961
2183,56,2013-11-04,4,20.073921971252567,25,2043.8607262086512
2184,56,2013-11-22,4,20.123203285420946,26,2072.7654588378114
2185,56,2013-11-25,4,20.13141683778234,27,2087.330186415229
2186,56,2013-12-04,4,20.15605749486653,28,2091.1150381991106
2187,56,2014-01-04,4,20.240930869267626,29,2082.725488987561
2188,56,2014-01-07,4,20.249144421629023,30,2073.1933482989725
2189,56,2014-01-31,4,20.314852840520192,31,2067.814865629252
2190,56,2014-02-04,4,20.32580424366872,32,2088.0453456917185
2191,56,2014-02-09,4,20.33949349760438,33,2117.9127690402447
2192,56,2014-02-18,4,20.36413415468857,34,2137.8636515195867
2193,56,2014-03-03,4,20.399726214921287,35,2126.919653007853
2194,56,2014-04-01,4,20.479123887748116,36,2117.924569831586
2195,56,2014-04-03,4,20.484599589322382,37,2118.648040615528
2196,56,2014-04-25,4,20.54483230663929,38,2115.191892060067
2197,56,2014-04-26,4,20.54757015742642,39,2122.5868115529292
2198,56,2014-06-05,4,20.657084188911703,40,2140.9159265677836
2199,56,2014-06-28,4,20.720054757015742,41,2139.47515737347
2200,56,2014-07-08,4,20.747433264887064,42,2131.975047055669
2201,56,2014-10-31,4,21.062286105407257,46,2145.720871284385
2202,56,2014-12-03,4,21.152635181382614,47,2143.378662634158
2203,56,2015-01-21,4,21.286789869952088,48,2152.474075082384
2204,56,2015-01-29,4,21.308692676249144,49,2149.3380701313126
2205,56,2015-03-09,4,21.415468856947296,50,2182.364855421074
2206,56,2015-05-13,4,21.593429158110883,51,2179.8237100544634
2207,56,2015-06-03,4,21.650924024640656,52,2178.007383606444
2208,56,2015-06-20,4,21.697467488021903,53,2181.8221600047846
2209,56,2015-07-27,4,21.79876796714579,54,2158.999011028632
2210,56,2015-10-16,4,22.02053388090349,58,2179.2244807509833
2211,56,2015-11-13,4,22.09719370294319,59,2199.8738795846584
2212,56,2015-12-09,4,22.168377823408623,60,2197.9058712744136
2213,56,2016-01-27,4,22.302532511978097,61,2195.7559318525914
2214,56,2016-02-25,4,22.38193018480493,62,2193.234742378503
2215,56,2016-03-19,4,22.444900752908968,63,2191.267715501728
2216,56,2016-04-14,4,22.5160848733744,64,2189.381206618131
2217,56,2016-05-09,4,22.584531143052704,65,2203.5986653407326
2218,56,2016-05-21,4,22.61738535249829,66,2202.299344026961
2219,56,2016-06-03,4,22.652977412731005,67,2223.7498564600746
2220,56,2016-06-17,4,22.691307323750856,68,2221.3227681450244
2221,56,2016-07-13,4,22.76249144421629,69,2207.1223362405344
2222,56,2016-08-02,4,22.817248459958932,70,2177.308821586969
2223,56,2016-09-28,4,22.973305954825463,71,2175.05895278924
2224,56,2016-10-17,4,23.025325119780973,72,2173.3620735224945
2225,56,2016-11-16,4,23.107460643394933,73,2174.9080183045394
2226,56,2016-12-03,4,23.15400410677618,74,2167.2007627055364
2227,56,2017-01-20,4,23.28542094455852,75,2165.082551129726
2228,56,2017-02-11,4,23.345653661875428,76,2172.922562338462
2229,56,2017-02-23,4,23.378507871321013,77,2170.6946132490793
2230,56,2017-03-27,4,23.46611909650924,78,2159.7539479466254
2231,56,2017-04-24,4,23.54277891854894,79,2156.95188081157
2232,56,2017-05-25,4,23.627652292950035,80,2153.933598728504
2233,56,2017-06-04,4,23.655030800821354,81,2151.546466359785
2234,56,2017-07-05,4,23.73990417522245,82,2149.2635181184605
2235,56,2017-08-02,4,23.81656399726215,83,2149.0539916540265
2236,57,2013-05-19,5,20.194387405886378,13,1649.621847628656
2237,57,2013-05-20,5,20.197125256673512,14,1689.5792804514547
2238,57,2013-05-21,5,20.199863107460644,15,1724.498901681085
2239,57,2013-06-15,5,20.268309377138944,16,1739.9907468107722
2240,57,2013-06-19,5,20.279260780287473,17,1781.2426618648508
2241,57,2013-06-28,5,20.303901437371664,18,1803.9162778601667
2242,57,2013-08-02,5,20.399726214921287,19,1800.0970819020954
2243,57,2013-08-31,5,20.479123887748116,20,1795.2626416145408
2244,57,2013-09-02,5,20.484599589322382,21,1855.0963915234274
2245,57,2013-09-11,5,20.50924024640657,22,1881.0025193030342
2246,57,2013-10-17,5,20.607802874743328,23,1939.9441292835124
2247,57,2013-10-21,5,20.618754277891856,24,2010.4260842278961
2248,57,2013-11-04,5,20.657084188911703,25,2043.8607262086512
2249,57,2013-11-22,5,20.706365503080082,26,2072.7654588378114
2250,57,2013-11-25,5,20.71457905544148,27,2087.330186415229
2251,57,2013-12-04,5,20.739219712525667,28,2091.1150381991106
2252,57,2014-01-04,5,20.824093086926762,29,2082.725488987561
2253,57,2014-01-07,5,20.83230663928816,30,2073.1933482989725
2254,57,2014-01-31,5,20.89801505817933,31,2067.814865629252
2255,57,2014-02-04,5,20.908966461327857,32,2088.0453456917185
2256,57,2014-02-09,5,20.922655715263517,33,2117.9127690402447
