,entity,start,prizeusd,perf1,perf2,perf3,perf4,perf5
322,14,2017-04-24,125000.0,2171.31567221008,1725.5504524057824,1624.1543976990813,1567.5337326670087,1669.204375172982
323,14,2017-05-25,20000.0,1562.8804336261287,2166.6623731692,1619.501098658201,1720.8971533649024,1664.551076132102
324,15,2013-12-27,0.0,1545.5801675640987,1545.5801675640987,1545.5801675640987,1551.9449221708405,1560.8943713767355
325,15,2013-12-23,0.0,1536.82685115555,1536.82685115555,1536.82685115555,1536.82685115555,1536.82685115555
326,15,2014-12-27,0.0,1543.5487426766508,1548.4828270403511,1543.5487426766508,1534.7954262681021,1580.4968788168096
327,16,2013-11-04,15000.0,2043.8607262086512,2043.8607262086512,2043.8607262086512,2043.8607262086512,2043.8607262086512
328,16,2014-03-03,22500.0,1717.831494140533,2136.4517936964417,2126.919653007853,2126.919653007853,2126.919653007853
329,16,2013-06-28,1500.0,1803.9162778601667,1803.9162778601667,1803.9162778601667,1803.9162778601667,1803.9162778601667
330,16,2013-10-17,0.0,1939.9441292835124,1939.9441292835124,1939.9441292835124,1939.9441292835124,1939.9441292835124
331,16,2014-02-09,0.0,2127.4449097288334,2127.4449097288334,2117.9127690402447,2117.9127690402447,2117.9127690402447
332,16,2014-04-25,16959.0,1705.380262408805,2124.7240327486556,2115.191892060067,2115.191892060067,2115.191892060067
333,16,2014-01-07,15000.0,1686.8639026194212,1641.912036523278,2073.1933482989725,2073.1933482989725,2073.1933482989725
334,16,2014-04-26,600.0,2155.5141824849793,2132.118952241518,2122.5868115529292,2122.5868115529292,2122.5868115529292
335,16,2013-06-15,0.0,1739.9907468107722,1739.9907468107722,1739.9907468107722,1739.9907468107722,1739.9907468107722
336,16,2016-05-09,0.0,1707.0044292243454,1754.2277494162445,1806.940988048326,1717.3591696660303,1475.9057399459816
337,16,2014-06-28,21090.0,1722.2686082293462,2149.007298062059,2139.47515737347,2139.47515737347,2139.47515737347
338,16,2015-06-20,14810.0,1630.6206702476425,1648.5682378895676,1750.990137868533,1793.9377717896552,1793.9377717896552
339,16,2016-06-17,314545.02,1697.571110281041,1744.7944304729401,1797.5076691050217,1707.925850722726,1466.4724210026775
340,16,2017-01-06,5000.0,1687.955355705942,1677.3088331024483,1787.8919145299228,1661.3635509471005,1506.736592653114
341,16,2016-04-22,25000.0,1672.2532882203948,1758.7107382801246,1811.423976912206,1721.8421585299102,1480.3887288098617
342,16,2015-10-03,286622.05,2171.1313151939703,1673.264479023937,1686.1045606206067,1775.6863790029024,1636.5156903110912
343,16,2014-01-31,0.0,2077.3470063178406,2077.3470063178406,2067.814865629252,2067.814865629252,2067.814865629252
344,16,2013-10-21,7602.5,2010.4260842278961,2010.4260842278961,2010.4260842278961,2010.4260842278961,2010.4260842278961
345,16,2014-04-03,3000.0,2148.119262992117,2128.1801813041166,2118.648040615528,2118.648040615528,2118.648040615528
346,16,2015-11-13,30000.0,2194.348396031552,1709.3216414581884,1798.9034598404842,1696.4815598615187,1659.732771148673
347,16,2014-04-01,10278.0,1708.836410964266,2127.4567105201745,2117.924569831586,2117.924569831586,2117.924569831586
348,16,2013-11-22,2739.0,2072.7654588378114,2072.7654588378114,2072.7654588378114,2072.7654588378114,2072.7654588378114
349,16,2014-02-04,14000.0,2097.577486380307,2097.577486380307,2088.0453456917185,2088.0453456917185,2088.0453456917185
350,16,2016-09-09,1600.0,1797.489198265372,1697.906949638164,1797.8435084621447,1797.489198265372,1603.9255071113653
351,16,2015-10-26,0.0,2197.0207306322004,1699.153894462167,1711.9939760588368,1801.5757944411325,1662.4051057493214
352,16,2013-12-04,6000.0,2091.1150381991106,2091.1150381991106,2091.1150381991106,2091.1150381991106,2091.1150381991106
353,16,2014-01-04,0.0,2082.725488987561,2082.725488987561,2082.725488987561,2082.725488987561,2082.725488987561
354,16,2016-11-10,3750.0,1795.392502092148,1695.8102534649404,1795.746812288921,1795.392502092148,1601.8288109381415
355,16,2013-05-20,2000.0,1689.5792804514547,1689.5792804514547,1689.5792804514547,1689.5792804514547,1689.5792804514547
356,16,2013-09-02,7000.0,1855.0963915234274,1855.0963915234274,1855.0963915234274,1855.0963915234274,1855.0963915234274
357,16,2013-06-19,4000.0,1781.2426618648508,1781.2426618648508,1781.2426618648508,1781.2426618648508,1781.2426618648508
358,16,2016-01-13,302227.0167,1691.6706307800807,1741.3792921269646,1794.0925307590462,1704.5107123767505,1654.921842067235
359,16,2016-07-21,37500.0,1684.3332934774608,1731.55661366936,1784.2698523014415,1694.6880339191457,1453.2346041990972
360,16,2013-05-19,0.0,1649.621847628656,1649.621847628656,1649.621847628656,1649.621847628656,1649.621847628656
361,16,2013-08-31,0.0,1795.2626416145408,1795.2626416145408,1795.2626416145408,1795.2626416145408,1795.2626416145408
362,16,2013-11-25,12400.0,2087.330186415229,2087.330186415229,2087.330186415229,2087.330186415229,2087.330186415229
363,16,2013-05-21,0.0,1724.498901681085,1724.498901681085,1724.498901681085,1724.498901681085,1724.498901681085
364,16,2013-08-02,43116.0,1800.0970819020954,1800.0970819020954,1800.0970819020954,1800.0970819020954,1800.0970819020954
365,16,2014-07-08,21848.0,2148.0140721671783,2141.507187744258,2131.975047055669,2131.975047055669,2131.975047055669
366,16,2015-07-27,55289.0,1621.0274091733047,1638.9749768152299,1741.3968767941951,1784.3445107153175,1784.3445107153175
367,16,2016-08-02,1453932.0,1699.9530460285546,1747.176366220454,1799.8896048525353,1710.3077864702395,1468.854356750191
368,16,2017-08-02,61720.0,1610.0390883720208,1670.0411790813007,1780.0445894630586,1653.5162258802366,1718.5914386178229
369,16,2016-06-03,202500.0,1693.6482988041828,1740.871618996082,1793.5848576281635,1704.0030392458677,1462.549609525819
370,16,2016-02-25,202500.0,1711.4874180882252,1761.1960794351091,1813.9093180671907,1724.327499684895,1674.7386293753796
371,16,2014-06-05,3309.0,1723.7093774236596,2150.4480672563723,2140.9159265677836,2140.9159265677836,2140.9159265677836
372,16,2016-07-13,101044.035,1694.5231000812416,1741.7464202731408,1794.4596589052223,1704.8778405229266,1463.424410802878
373,16,2013-09-11,0.0,1881.0025193030342,1881.0025193030342,1881.0025193030342,1881.0025193030342,1881.0025193030342
374,16,2015-12-17,0.0,1547.8211095967406,1694.0312912730517,1796.4531912520172,1706.8713728697214,1657.282502560206
375,16,2015-10-07,15760.0,2202.6132215590187,1704.7463853889853,1717.586466985655,1807.1682853679508,1667.9975966761397
376,16,2014-02-18,19300.0,2147.3957922081754,2147.3957922081754,2137.8636515195867,2137.8636515195867,2137.8636515195867
377,16,2017-05-30,7000.0,1615.9623365987175,1675.9644273079973,1785.9678376897552,1724.5146868445195,1659.4394741069332
378,16,2015-04-20,25087.0,1632.3205290244612,1650.2680966663863,1752.6899966453516,1795.637630566474,1795.637630566474
379,17,2016-10-16,0.0,1747.725047451498,1628.9395210070898,1628.9395210070898,1620.800395340683,1945.928724352982
380,17,2016-05-18,14000.0,1702.75426207514,1511.0811066679853,1511.0811066679853,1511.0811066679853,1511.0811066679853
381,17,2016-09-19,0.0,1629.4365505272822,1510.651024082874,1510.651024082874,1502.5118984164674,1827.6402274287664
382,17,2016-06-30,0.0,1717.893467412468,1526.2203120053132,1427.9430933339506,1526.2203120053132,1526.2203120053132
383,17,2016-07-20,0.0,1512.5397167100386,1393.7541902656303,1393.7541902656303,1393.7541902656303,1393.7541902656303
384,17,2016-03-19,0.0,1570.3112668484987,1570.3112668484987,1829.5112875723617,1570.3112668484987,1967.945876149273
385,18,2014-06-04,0.0,1518.6844347510764,1518.6844347510764,1518.6844347510764,1588.6653804687107,1518.6844347510764
386,18,2015-01-29,122301.0,1619.3650675070808,1670.0504122718746,1807.6829347902258,1619.3650675070808,1689.346013224715
387,18,2015-02-23,0.0,1646.5892761037635,1697.2746208685573,1834.9071433869083,1646.5892761037635,1716.5702218213978
388,18,2014-09-12,0.0,1561.7929335496624,1612.4782783144562,1612.4782783144562,1631.7738792672967,1561.7929335496624
389,18,2015-04-11,0.0,1668.4489764889936,1719.1343212537874,1482.9221146193972,1668.4489764889936,1738.429922206628
390,18,2014-10-25,0.0,1578.84255122701,1629.527895991804,1771.7560333712768,1578.84255122701,1648.8234969446444
391,18,2015-05-09,1611.0,1645.4734395115806,1696.1587842763745,1459.946577641984,1645.4734395115806,1715.454385229215
392,18,2015-05-07,4034.25,1665.58389108819,1716.269235852984,1480.0570292185937,1665.58389108819,1735.5648368058244
393,18,2014-12-06,0.0,1622.5725881122964,1673.2579328770903,1617.0738931755782,1692.5535338299308,1622.5725881122964
394,18,2014-09-09,0.0,1559.2505597795403,1559.2505597795403,1754.706415693929,1629.2315054971746,1559.2505597795403
395,18,2014-06-02,320.8,1662.161600286829,1690.47086122065,1856.6378843655077,1772.643641528275,1856.6378843655077
396,18,2015-04-06,0.0,1657.2050908794167,1707.8904356442106,1471.6782290098204,1727.186036597051,1657.2050908794167
397,18,2014-06-16,160.0,1517.1315448166167,1517.1315448166167,1517.1315448166167,1587.112490534251,1517.1315448166167
398,18,2015-04-14,3193.0,1671.4764609744348,1722.1618057392286,1485.9495991048384,1671.4764609744348,1741.457406692069
399,18,2014-09-05,3241.6,1550.307783026476,1550.307783026476,1745.763638940865,1620.2887287441104,1550.307783026476
400,18,2014-11-17,25851.78,1617.9769732511745,1668.6623180159684,1810.8904553954414,1617.9769732511745,1687.9579189688088
401,19,2017-03-27,0.09,1722.8850479147472,1845.7664487282545,2025.533981139107,1739.6503760018838,1835.3925799773397
402,19,2016-10-16,0.0,1691.5503987128182,1814.4317995263254,1994.199331937178,1714.885184549181,1810.627388524637
403,19,2016-05-18,14000.0,1592.3748908334048,1711.4518806452238,1895.0238240577646,1711.4518806452238,1615.7096766697678
404,19,2016-09-23,105000.0,1635.5057510471356,1758.387151860643,1938.1546842714954,1658.8405368834983,1754.5827408589544
405,19,2017-03-15,2177.8,1720.374178870123,1843.2555796836302,2023.0231120944827,1737.1395069572595,1832.8817109327156
406,19,2016-06-30,0.0,1575.358144687444,1735.5748905170553,1878.007077911804,1694.4351344992629,1598.692930523807
407,19,2017-06-15,9000.0,1730.5699261627371,1851.2249904779442,2030.9925228887967,1745.1089177515737,1840.8511217270295
408,19,2016-09-28,6250.0,1653.1469822559015,1776.0283830694088,1955.7959154802616,1772.2239720677205,1676.4817680922645
409,19,2016-10-14,2972.0,1660.3569083954594,1783.2383092089667,1963.0058416198192,1779.4338982072784,1683.6916942318223
410,19,2016-07-23,20000.0,1568.3492371665304,1691.2306379800377,1870.9981703908902,1687.4262269783492,1591.6840230028934
411,19,2016-01-01,0.0,1684.1646071591763,1684.1646071591763,1684.1646071591763,1684.1646071591763,1684.1646071591763
412,19,2016-09-20,4494.9,1577.3166273426723,1700.1980281561796,1879.9655605670323,1600.6514131790352,1696.3936171544913
413,19,2017-02-23,7500.0,1717.513634064852,1840.3950348783594,2020.162567289212,1734.278962151989,1830.0211661274448
414,19,2016-12-03,62500.0,1698.1198564620443,1821.0012572755516,2000.768789686404,2054.9014274106876,1911.7859266301436
415,19,2017-08-02,123440.0,1720.428067963929,1841.083132279136,2020.8506646899884,1734.9670595527655,1830.7092635282213
416,19,2017-04-24,62500.0,1711.3628997146081,1834.2443005281154,2014.011832938968,1728.128227801745,1823.8704317772008
417,19,2016-07-20,22599.0,1570.7678179614456,1693.649218774953,1873.4167511858054,1689.8448077732644,1594.1026037978086
418,19,2016-12-14,344928.0,1712.4628338875168,1835.344234701024,2015.1117671118766,1824.9703659501095,1729.2281619746536
419,19,2016-06-13,29978.0,1579.1625556891327,1698.2395455009514,1881.8114889134924,1698.2395455009514,1602.4973415254956
420,19,2017-05-30,7000.0,1622.9693849188868,1832.0179640298152,2011.7854964406679,1725.9018913034447,1821.6440952789005
421,20,2013-09-22,49584.0,1723.0968646090014,1682.8616578759295,1678.0696065529262,1723.0968646090014,1678.0696065529262
422,20,2015-04-06,25239.0,1933.0935244955488,1874.8441871135328,1922.9342866308689,1859.43121251363,2066.839689897675
423,20,2014-10-06,0.0,1855.5199935080584,1762.0026139190118,1436.7710298947698,1749.0722863664632,1752.915443984287
424,20,2013-06-16,7000.0,1637.6839271908907,1639.355569145425,1637.6839271908907,1639.355569145425,1637.6839271908907
425,20,2014-06-04,0.0,1879.8767647200693,1781.9984866046689,1818.0258183482595,1773.4290575784742,1818.0258183482595
426,20,2015-01-29,122301.0,1869.7326702592286,1776.2152906701817,1450.98370664594,1760.8023160702792,1596.392512019495
427,20,2017-03-27,0.4,2141.4342863323996,1967.3883929704075,1933.9866952042112,1933.9866952042112,1998.3187855518559
428,20,2015-02-23,0.0,1879.8919081239083,1821.6425707418923,1486.4633199054335,1806.2295961419895,2013.6380735260345
429,20,2013-05-10,3261.0,1594.7603559415295,1596.4319978960636,1594.7603559415295,1596.4319978960636,1594.7603559415295
430,20,2017-01-20,16783.0,2052.552196126041,1878.506302764049,1845.1046049978527,1845.1046049978527,1909.4366953454974
431,20,2016-10-16,7259.0,2048.3319696614612,1880.855534048695,1847.4538362824987,1847.4538362824987,1905.2164688809175
432,20,2016-05-18,14000.0,1713.4606866339218,1851.5335196553824,1720.2513461806457,1720.2513461806457,1720.2513461806457
433,20,2016-09-23,56000.0,2009.0327501599318,1841.5563145471658,1808.1546167809695,1808.1546167809695,1865.917249379388
434,20,2017-03-15,8711.4,2110.354612407825,1936.3087190458325,1902.9070212796362,1902.9070212796362,1967.239111627281
435,20,2014-09-12,3220.0,1440.1867287328032,1765.4183127570452,1858.9356923460919,1752.4879852044967,1565.088320106806
436,20,2014-03-26,1610.4,1816.4148505200717,1718.536572404671,1754.5639041482618,1709.9671433784765,1754.5639041482618
437,20,2015-10-16,3081.6,1601.7512093645887,1818.4137573192859,1866.5038568366222,1571.8569612959568,1571.8569612959568
438,20,2015-04-11,20858.5,1927.3497968702673,1869.1004594882513,1917.1905590055876,1853.6874848883485,2061.0959622723935
439,20,2017-06-04,20000.0,2130.0075628463883,1955.961669484396,1922.5599717181997,1922.5599717181997,1986.8920620658446
440,20,2014-06-28,84360.0,1914.0677406684492,1816.1894625530485,1852.2167942966394,1807.620033526854,1852.2167942966394
441,20,2015-06-20,29620.0,1912.5620029037734,1854.3126655217575,1902.4027650390935,1838.8996909218547,2046.3081683058995
442,20,2015-10-03,286622.1,1626.8801935805568,1843.542741535254,1891.6328410525903,1828.1297669353512,1685.8510577469153
443,20,2013-12-23,824.45,1732.7583485956452,1692.5231418625733,1687.73109053957,1687.73109053957,1732.7583485956452
444,20,2012-10-22,6409.6,1615.6009691780232,1615.6009691780232,1615.6009691780232,1615.6009691780232,1615.6009691780232
445,20,2013-03-16,1628.9,1617.2461283174462,1618.9177702719805,1617.2461283174462,1618.9177702719805,1617.2461283174462
446,20,2012-12-24,32180.0,1626.7046468510246,1628.376288805559,1626.7046468510246,1628.376288805559,1626.7046468510246
447,20,2013-12-09,8272.5,1728.1586419982027,1687.9234352651306,1683.1313839421273,1728.1586419982027,1683.1313839421273
448,20,2014-10-25,1606.6,1857.598594938877,1764.0812153498305,1438.8496313255885,1751.150887797282,1584.2584366991434
449,20,2016-06-30,14964.0,1704.8932085719966,1734.197328793768,1711.6838681187203,1711.6838681187203,1711.6838681187203
450,20,2014-06-16,7000.0,1914.0363968016864,1816.158118686286,1852.1854504298765,1807.5886896600912,1852.1854504298765
451,20,2015-03-20,50390.55,1924.1689222174336,1865.9195848354177,1914.009684352754,1850.506610235515,2057.91508761956
452,20,2017-07-05,12500.0,2127.4503749293003,1953.4044815673083,1920.002783801112,1920.002783801112,1984.3348741487566
453,20,2014-05-24,801.55,1757.5310601233105,1721.5037283797199,1819.3820064951205,1712.9342993535254,1757.5310601233105
454,20,2015-06-03,12090.75,1915.2145282771944,1856.9651908951785,1905.0552904125148,1841.5522162952757,2048.9606936793207
455,20,2016-10-14,7430.0,2037.1365317152504,1869.6600961024844,1836.258398336288,1836.258398336288,1894.0210309347067
456,20,2016-07-02,120216.0,1695.3825332041354,1724.6866534259068,1702.173192750859,1702.173192750859,1702.173192750859
457,20,2014-12-06,0.0,1454.0775023336987,1779.3090863579407,1872.8264659469874,1599.4863077072537,1768.0853475330186
458,20,2013-11-08,11492.6,1717.9521423802496,1677.7169356471777,1672.9248843241744,1672.9248843241744,1717.9521423802496
459,20,2014-02-24,8100.0,1703.0269566477289,1625.3739788026048,1764.877903019539,1658.4301958779438,1703.0269566477289
460,20,2013-07-10,0.0,1635.7677364985527,1637.439378453087,1635.7677364985527,1637.439378453087,1635.7677364985527
461,20,2014-01-03,16520.0,1723.9429879104785,1683.7077811774066,1678.9157298544033,1723.9429879104785,1678.9157298544033
462,20,2016-01-01,0.0,1598.7842326792158,1815.446780633913,1863.5368801512493,1568.8899846105842,1568.8899846105842
463,20,2016-09-20,0.0,1940.5868811642101,1773.1104455514442,1739.7087477852479,1739.7087477852479,1797.4713803836664
464,20,2014-09-09,8140.5,1867.2464381263337,1637.7212365495193,1448.497474513045,1760.7987309847385,1573.3990658870478
465,20,2013-09-09,2940.0,1683.3775176998513,1643.1423109667792,1638.350259643776,1683.3775176998513,1638.350259643776
466,20,2013-11-26,820.75,1712.779770225823,1672.5445634927512,1667.752512169748,1667.752512169748,1712.779770225823
467,20,2014-02-25,0.0,1719.7351129209974,1642.0821350758733,1781.5860592928072,1675.138352151212,1719.7351129209974
468,20,2015-03-09,30000.0,1924.3347657202432,1866.0854283382273,1914.1755278555636,1850.6724537383245,2058.0809311223693
469,20,2014-03-05,15000.0,1808.3683571054835,1710.4900789900828,1746.5174107336736,1701.9206499638883,1746.5174107336736
470,20,2017-05-18,10000.0,2135.414346535571,1961.368453173579,1927.9667554073824,1927.9667554073824,1992.2988457550273
471,20,2013-08-02,114975.0,1632.6473271300838,1601.2627520092792,1632.6473271300838,1634.3189690846182,1632.6473271300838
472,20,2014-07-08,518889.0,1898.230533617034,1800.3522555016334,1836.3795872452242,1791.782826475439,1836.3795872452242
473,20,2015-07-27,221155.0,1913.2574652226713,1855.008127840655,1903.0982273579916,1839.5951532407526,2047.0036306247973
474,20,2017-08-02,1110956.0,2120.037618963634,1945.9917256016417,1912.5900278354452,1912.5900278354452,1976.9221181830903
475,20,2017-04-24,250000.0,2137.976197847752,1963.9303044857597,1930.5286067195634,1930.5286067195634,1994.8606970672083
476,20,2017-05-25,10000.0,2132.8897600019586,1958.8438666399666,1925.4421688737702,1925.4421688737702,1989.7742592214152
477,20,2015-05-13,9509.0,1907.0503751668139,1848.801037784798,1896.8911373021342,1833.3880631848951,2040.7965405689401
478,20,2014-06-02,1604.2,1849.633480741242,1751.7552026258413,1787.782534369432,1743.1857735996468,1787.782534369432
479,20,2014-03-29,160055.57,1823.4982374718793,1725.6199593564786,1761.6472911000692,1717.0505303302841,1761.6472911000692
480,20,2014-04-09,159.76,1809.9095571462838,1712.031279030883,1748.058610774474,1703.4618500046886,1748.058610774474
481,20,2014-10-02,3228.8,1876.0272075076107,1782.509827918564,1457.278243894322,1769.5795003660155,1582.1798352683247
482,20,2015-12-17,0.0,1600.8498015722562,1817.5123495269534,1865.6024490442896,1570.9555535036245,1570.9555535036245
483,20,2015-04-14,15965.0,1914.9593420250267,1856.7100046430105,1904.800104160347,1841.297030043108,2048.705507427153
484,20,2016-03-19,1527.5,1706.749746237568,1844.8225792590285,1713.5404057842918,1713.5404057842918,1713.5404057842918
485,20,2016-10-05,1468.0,2043.8022332037997,1876.3257975910337,1842.9240998248374,1842.9240998248374,1900.686732423256
486,20,2012-11-29,20000.0,1604.3831613777481,1604.3831613777481,1613.9293272234888,1613.9293272234888,1613.9293272234888
487,20,2014-08-11,31166.0,1871.6073366526878,1773.729058537287,1452.858373039399,1765.1596295110926,1577.7599644134018
488,20,2014-11-17,4200.92,1870.343818899633,1776.8264393105865,1451.5948552863445,1763.896111758038,1597.0036606598997
489,21,2013-06-28,0.0,1633.4516457977186,1588.7945039272413,1650.2597739597804,1562.3100229335657,1633.4516457977186
490,21,2013-03-18,2000.0,1484.757291604431,1484.757291604431,1484.757291604431,1484.757291604431,1484.757291604431
491,21,2013-05-19,0.0,1545.327711966006,1561.2409904571034,1545.327711966006,1478.059123962437,1545.327711966006
492,21,2013-05-21,7000.0,1624.1432462864009,1553.001623422248,1579.4861044159234,1624.1432462864009,1624.1432462864009
493,21,2016-08-23,27140.0,1840.3701767140606,1718.5398523453887,1688.641115281822,1626.5263749590013,1867.0860281423736
494,22,2017-03-27,0.015,1747.178559360537,2117.908262644916,1456.6033432923127,1725.8872617576983,1615.0673148971784
495,22,2016-10-16,1451.8,1750.7167000937213,2102.662410105758,2170.5620852566185,2185.279762581806,1618.6054556303625
496,22,2017-03-15,0.0,1755.5575123960807,2126.287215680459,1464.9822963278561,1734.2662147932417,1623.4462679327219
497,22,2017-06-04,40000.0,1744.7137324216817,2115.44343570606,1524.5124902817083,1615.4215865000292,2004.140294628506
498,22,2017-07-05,50000.0,1742.1615311851926,2112.8912344695714,1521.9602890452193,1612.8693852635404,2001.588093392017
499,22,2016-12-03,125000.0,1780.391165160688,2121.4464033781,2189.3460785289603,2204.063755854148,1958.6800364388316
500,22,2017-08-02,2592231.0,1753.3620869351362,2124.0917902195147,1533.1608447951628,1624.069941013484,2012.7886491419606
501,22,2016-10-05,1468.0,1696.1960613035837,2048.1417713156206,2116.041446466481,2130.7591237916686,1564.084816840225
502,23,2013-09-22,3305.6,1728.1889970439702,1922.6652811226488,1922.6652811226488,1922.6652811226488,1838.6710382854164
503,23,2014-10-06,0.0,2072.38822578396,1932.3274954930218,1808.4757029788857,1921.8564136239102,1923.7713728169365
504,23,2013-06-16,12000.0,1888.5336462632986,1888.5336462632986,1888.5336462632986,1888.5336462632986,1804.5394034260662
505,23,2014-06-04,0.0,1650.4336767258876,1678.7429376597086,1844.9099608045663,1760.9157179673336,1844.9099608045663
506,23,2017-06-14,10500.0,1760.511816879714,2007.980365036674,1575.9723457627538,2216.5874678510427,1801.140559947059
507,23,2015-01-29,45863.0,2116.8276464213477,1976.7669161304093,1852.9151236162731,1968.210793454324,1966.2958342612976
508,23,2015-02-23,0.0,2151.124256383029,1863.0628756176184,2011.063526092091,2010.533032208653,2000.5924442229793
509,23,2014-01-07,25000.0,1716.4518050846818,1910.9280891633605,1910.9280891633605,1910.9280891633605,1826.9338463261279
510,23,2015-12-25,7741.0,2265.61985753289,1977.558476767479,1917.155892212753,2115.08804537284,1933.7378758661453
511,23,2013-05-10,16305.0,1838.7403174284004,1838.7403174284004,1838.7403174284004,1754.746074591168,1838.7403174284004
512,23,2016-10-16,4355.4,1737.4691705387493,1984.9377186957092,1464.340227006615,1719.2999930481149,1778.0979136060944
513,23,2016-05-18,14000.0,1828.352667454016,1995.9910774922503,2139.0850088096045,1804.6082906671604,2133.520646097611
514,23,2016-09-23,70000.0,1723.6942165480164,1971.1627647049766,1450.565273015882,1705.5250390573822,1764.3229596153615
515,23,2017-03-15,18148.8,1762.735858399732,2010.204406556692,1744.5666809090976,2218.811509371061,1803.3646014670771
516,23,2014-09-12,1610.0,1874.6125621029578,2014.673292393896,1750.7607695888216,1864.141480233846,1866.0564394268724
517,23,2014-03-26,0.0,1694.1309936844975,1888.6072777631762,1712.5874007310056,1804.6130349259438,1888.6072777631762
518,23,2015-04-11,3209.0,2209.4378061733278,1921.3764254079172,2069.37707588239,2068.8465819989515,2058.905994013278
519,23,2013-12-23,0.0,1718.8350312074717,1913.3113152861504,1913.3113152861504,1829.317072448918,1913.3113152861504
520,23,2015-11-13,105000.0,2248.39338912091,1960.3320083554988,1899.9294238007728,1916.511407454165,2097.8615769608596
521,23,2012-10-22,28843.2,1641.7678481109203,1641.7678481109203,1641.7678481109203,1641.7678481109203,1641.7678481109203
522,23,2013-03-16,13031.2,1689.0363353265773,1689.0363353265773,1689.0363353265773,1689.0363353265773,1644.6944343654466
523,23,2012-12-24,1609.0,1605.042092489345,1605.042092489345,1605.042092489345,1605.042092489345,1605.042092489345
524,23,2013-12-09,1645.5,1727.4048773111256,1921.8811613898042,1921.8811613898042,1837.8869185525718,1921.8811613898042
525,23,2014-10-25,32132.0,2087.723309683856,1947.6625793929175,1823.8107868787813,1939.106456716832,1937.1914975238058
526,23,2015-05-09,32220.0,2253.0239906403544,1964.9626098749436,2112.9632603494165,2112.432766465978,2102.4921784803046
527,23,2014-06-16,0.0,1646.3928729513962,1674.702133885217,1840.8691570300748,1756.8749141928424,1840.8691570300748
528,23,2015-10-16,284954.02,2256.039686245767,1967.978305480356,1907.57572092563,1924.1577045790223,2105.507874085717
529,23,2017-07-05,112500.0,1757.8228207769616,2005.2913689339216,1573.2833496600015,2213.898471748291,1798.4515638443067
530,23,2014-05-24,3260.2,1675.9249233919752,1870.4012074706538,1704.2341843257962,1786.4069646334215,1870.4012074706538
531,23,2015-06-03,12090.75,2268.6760196633313,1980.6146388979207,2128.6152893723934,2128.084795488955,2118.1442075032815
532,23,2016-01-27,0.08,2266.073677588042,1978.012296822631,1917.609712267905,1934.1916959212972,2115.541865427992
533,23,2016-07-06,25152.4,1784.999951432229,1952.6383614704632,2095.7322927878176,1761.2555746453734,2090.167930075824
534,23,2014-12-06,0.0,2125.8320663982995,1985.7713361073613,1861.9195435932252,1977.215213431276,1975.3002542382494
535,23,2013-11-08,16418.0,1732.353186607349,1926.8294706860277,1926.8294706860277,1926.8294706860277,1842.835227848795
536,23,2014-10-30,11406.85,2101.2970478506504,1961.2363175597125,1837.384525045576,1952.6801948836269,1950.7652356906005
537,23,2014-02-24,1600.0,1697.7839450960673,1732.3871056195142,1892.2602291747457,1808.2659863375134,1892.2602291747457
538,23,2013-07-10,16281.0,1886.2488018549036,1886.2488018549036,1886.2488018549036,1802.254559017671,1886.2488018549036
539,23,2016-01-13,302227.1,2268.699102592992,1980.637721827581,1920.235137272855,1936.817120926247,2118.1672904329416
540,23,2016-01-01,0.0,2271.227196993884,1983.1658162284732,1922.7632316737472,2120.695384833834,1939.3452153271394
541,23,2014-09-09,0.0,1966.870971967745,1826.8102416768065,1702.9584491626704,1818.2541190007212,1816.3391598076948
542,23,2013-09-09,490.0,1686.8185054596615,1881.2947895383402,1881.2947895383402,1797.3005467011078,1881.2947895383402
543,23,2013-11-26,1641.5,1722.7043370483673,1917.180621127046,1917.180621127046,1917.180621127046,1833.1863782898135
544,23,2014-02-25,0.0,1699.2711768726435,1733.8743373960904,1893.7474609513222,1809.7532181140896,1893.7474609513222
545,23,2016-04-14,12000.0,1805.1595502763705,1972.797960314605,2115.891891631959,1781.4151734895152,2110.3275289199655
546,23,2012-12-22,15000.0,1627.8648023409553,1627.8648023409553,1627.8648023409553,1627.8648023409553,1627.8648023409553
547,23,2016-12-03,62500.0,1733.2704275576314,1980.7389757145913,1460.141484025497,1715.101250066997,1773.8991706249765
548,23,2013-08-02,0.0,1882.8943193395105,1882.8943193395105,1882.8943193395105,1798.900076502278,1882.8943193395105
549,23,2014-07-08,655439.0,1650.459425842631,1844.9357099213096,1678.768686776452,1760.941467084077,1844.9357099213096
550,23,2015-07-27,2211554.0,2258.83252026002,1970.7711394946093,2118.771789969082,2118.2412960856436,2108.30070809997
551,23,2016-08-02,311557.0,1775.1839965579036,1942.8224065961379,2085.916337913492,1764.774047335466,2080.3519752014986
552,23,2017-08-02,1728154.0,1765.6455246146984,2013.1140727716584,1581.1060534977382,2221.721175586027,1806.2742676820435
553,23,2016-06-03,255000.0,1825.1179001390901,1992.7563101773244,2135.850241494679,1801.3735233522345,2130.2858787826854
554,23,2016-02-25,45000.0,2263.2087455337005,1975.1473647682897,1914.7447802135637,2112.6769333736506,1931.3267638669558
555,23,2015-05-13,27169.0,2275.5044326686993,1987.4430519032883,2135.443702377761,2134.9132084943226,2124.972620508649
556,23,2014-06-02,160.0,1662.161600286829,1690.47086122065,1856.6378843655077,1772.643641528275,1856.6378843655077
